代码,total_weight,total_weight_pct,appear_in,159338成分股,159691成分股,159801成分股,159841成分股,159850成分股,510050成分股,510300成分股,512690成分股,512760成分股,513600成分股,513980成分股,515790成分股
603806.SH,0.001263655711637686,0.1264,3,0.000432781405274604,0.0,0.0,0.0,0.0,0.0,0.000722214295347533,0.0,0.0,0.0,0.0,0.0140088728390301
601225.SH,0.0012633282137882542,0.1263,3,0.0029764702196321702,0.0,0.0,0.0,0.0,0.008706529361696051,0.00347693898413083,0.0,0.0,0.0,0.0,0.0
688472.SH,0.0012503396806403785,0.125,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0007659478402958441,0.0,0.0,0.0,0.0,0.014238128327388699
601988.SH,0.001229336512228119,0.1229,3,0.0029094154552154698,0.0,0.0,0.0,0.0,0.008470986265339299,0.00337163642618266,0.0,0.0,0.0,0.0,0.0
0358.HK,0.001222259796234975,0.1222,1,0.0,0.0146671175548197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002056.SZ,0.00118981821283795,0.119,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0142778185540554
2359.HK,0.0011820857967153365,0.1182,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00251872180652694,0.011666307754057099,0.0
9961.HK,0.001181575943890475,0.1182,1,0.0,0.0,0.0,0.0,0.0141789113266857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0020.HK,0.0011583364419191916,0.1158,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139000373030303,0.0
601099.SH,0.0011458172764768832,0.1146,1,0.0,0.0,0.0,0.0137498073177226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1288.HK,0.0011439296214559584,0.1144,1,0.0,0.0,0.0,0.0,0.013727155457471501,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601985.SH,0.0011211270747790631,0.1121,3,0.0025797051288695898,0.0,0.0,0.0,0.0,0.007860358632208379,0.00301346113627079,0.0,0.0,0.0,0.0,0.0
300760.SZ,0.001103279491039209,0.1103,2,0.00721731804953209,0.0,0.0,0.0,0.0,0.0,0.00602203584293842,0.0,0.0,0.0,0.0,0.0
000860.SZ,0.0011019046825573833,0.1102,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013222856190688602,0.0,0.0,0.0,0.0
601865.SH,0.0010974380549453558,0.1097,2,0.0,0.0,0.0,0.0,0.0,0.0,0.000437579770963272,0.0,0.0,0.0,0.0,0.012731676888381
000783.SZ,0.0010803053021491665,0.108,1,0.0,0.0,0.0,0.01296366362579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601888.SH,0.0010697472688002267,0.107,3,0.00202950468197448,0.0,0.0,0.0,0.0,0.00742067818567577,0.0033867843579524696,0.0,0.0,0.0,0.0,0.0
601778.SH,0.001064083129106383,0.1064,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012768997549276599
601628.SH,0.0010594203439509109,0.1059,3,0.00239933074074432,0.0,0.0,0.0,0.0,0.007310758074042621,0.00300295531262399,0.0,0.0,0.0,0.0,0.0
000063.SZ,0.0010548764566010857,0.1055,2,0.00562205885065791,0.0,0.0,0.0,0.0,0.0,0.00703645862855512,0.0,0.0,0.0,0.0,0.0
600779.SH,0.0010528564863216,0.1053,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126342778358592,0.0,0.0,0.0,0.0
0268.HK,0.0010497887783189916,0.105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125974653398279,0.0
600000.SH,0.0010430763746036207,0.1043,2,0.00592512296057619,0.0,0.0,0.0,0.0,0.0,0.0065917935346672596,0.0,0.0,0.0,0.0,0.0
600919.SH,0.0010426569249148657,0.1043,2,0.0059640674307396,0.0,0.0,0.0,0.0,0.0,0.00654781566823879,0.0,0.0,0.0,0.0,0.0
601658.SH,0.0010413230532786324,0.1041,3,0.00249654550837028,0.0,0.0,0.0,0.0,0.00717228728406319,0.00282704384691012,0.0,0.0,0.0,0.0,0.0
000725.SZ,0.00102896172020701,0.1029,2,0.00578017925583267,0.0,0.0,0.0,0.0,0.0,0.00656736138665145,0.0,0.0,0.0,0.0,0.0
688728.SH,0.0010280118958375382,0.1028,2,0.0,0.0,0.00689034080593393,0.0,0.0,0.0,0.0,0.0,0.00544580194411653,0.0,0.0,0.0
3998.HK,0.0010182291527347917,0.1018,1,0.0,0.0122187498328175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603019.SH,0.0010124616324085841,0.1012,2,0.00539600523437104,0.0,0.0,0.0,0.0,0.0,0.00675353435453197,0.0,0.0,0.0,0.0,0.0
688002.SH,0.0010107499013613417,0.1011,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012128998816336101,0.0,0.0,0.0
601108.SH,0.0010042833854159332,0.1004,1,0.0,0.0,0.0,0.0120514006249912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601137.SH,0.0009971922620249998,0.0997,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119663071443
300394.SZ,0.0009944197165257665,0.0994,2,0.00650519059511543,0.0,0.0,0.0,0.0,0.0,0.00542784600319377,0.0,0.0,0.0,0.0,0.0
300751.SZ,0.0009943290367182,0.0994,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0119319484406184
600760.SH,0.0009939651437128058,0.0994,3,0.00188573223949151,0.0,0.0,0.0,0.0,0.00689498882062501,0.00314686066443715,0.0,0.0,0.0,0.0,0.0
0868.HK,0.000993185948973731,0.0993,2,0.0,0.01076721894834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00115101243934477,0.0,0.0
9626.HK,0.0009881726533542332,0.0988,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011858071840250799,0.0
688111.SH,0.0009879724319408333,0.0988,1,0.0,0.0,0.0,0.0,0.0,0.01185566918329,0.0,0.0,0.0,0.0,0.0,0.0
002506.SZ,0.0009874178032190167,0.0987,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011849013638628201
000591.SZ,0.0009849495055407331,0.0985,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0118193940664888
0968.HK,0.0009836038166606057,0.0984,3,0.0,0.00678035730727418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000961829135182109,0.0040610593574709804,0.0
601696.SH,0.0009820957292265165,0.0982,1,0.0,0.0,0.0,0.0117851487507182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601600.SH,0.0009756150003185241,0.0976,3,0.0022986021863367003,0.0,0.0,0.0,0.0,0.00672368475054737,0.00268509306693822,0.0,0.0,0.0,0.0,0.0
300604.SZ,0.0009755943457365375,0.0976,2,0.00183009728211521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00987703486672324,0.0,0.0,0.0
600109.SH,0.00096784891841015,0.0968,1,0.0,0.0,0.0,0.0116141870209218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688213.SH,0.0009651399492434582,0.0965,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115816793909215,0.0,0.0,0.0
688469.SH,0.0009592576262561583,0.0959,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115110915150739,0.0,0.0,0.0
002714.SZ,0.0009590247039341273,0.0959,2,0.0048138878908758394,0.0,0.0,0.0,0.0,0.0,0.00669440855633369,0.0,0.0,0.0,0.0,0.0
3808.HK,0.0009379346450574499,0.0938,1,0.0,0.0112552157406894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002673.SZ,0.0009322318913692333,0.0932,1,0.0,0.0,0.0,0.0111867826964308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688220.SH,0.0009306361741090333,0.0931,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111676340893084,0.0,0.0,0.0
002617.SZ,0.0009300545651757917,0.093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011160654782109501
0285.HK,0.000905713329520004,0.0906,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00214764460244465,0.0087209153517954,0.0
688361.SH,0.0009028048847512417,0.0903,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108336586170149,0.0,0.0,0.0
1258.HK,0.0008934846427251083,0.0893,1,0.0,0.0107218157127013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600048.SH,0.0008822752113640141,0.0882,3,0.00207928332804801,0.0,0.0,0.0,0.0,0.00619478343418266,0.0023132357741375,0.0,0.0,0.0,0.0,0.0
0241.HK,0.0008814624887472241,0.0881,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233501641210606,0.008242533452860629,0.0
9888.HK,0.0008761508704775334,0.0876,1,0.0,0.0,0.0,0.0,0.0105138104457304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600111.SH,0.0008745139953125983,0.0875,2,0.00496761606257351,0.0,0.0,0.0,0.0,0.0,0.00552655188117767,0.0,0.0,0.0,0.0,0.0
600059.SH,0.000871296039981525,0.0871,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104555524797783,0.0,0.0,0.0,0.0
000875.SZ,0.0008694331741972416,0.0869,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104331980903669
688099.SH,0.0008666329881726666,0.0867,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010399595858072,0.0,0.0,0.0
000728.SZ,0.0008538744318792249,0.0854,1,0.0,0.0,0.0,0.010246493182550699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601198.SH,0.0008520059976738,0.0852,1,0.0,0.0,0.0,0.0102240719720856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0867.HK,0.0008452979658318,0.0845,1,0.0,0.0101435755899816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300124.SZ,0.0008340116985002333,0.0834,2,0.0044449402788014096,0.0,0.0,0.0,0.0,0.0,0.00556320010320139,0.0,0.0,0.0,0.0,0.0
3668.HK,0.0008336409490538584,0.0834,1,0.0,0.010003691388646301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600061.SH,0.0008318235712047153,0.0832,2,0.0,0.0,0.0,0.00918148568545844,0.0,0.0,0.000800397168998145,0.0,0.0,0.0,0.0,0.0
0267.HK,0.0008315051670695933,0.0832,2,0.0,0.0,0.0,0.0,0.00590882498020747,0.0,0.0,0.0,0.0,0.00406923702462765,0.0,0.0
603688.SH,0.0008289530922734583,0.0829,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099474371072815
002230.SZ,0.0008217802601399025,0.0822,2,0.0046680657394369005,0.0,0.0,0.0,0.0,0.0,0.00519329738224193,0.0,0.0,0.0,0.0,0.0
600918.SH,0.0008196371435290169,0.082,2,0.0,0.0,0.0,0.00896708286038593,0.0,0.0,0.0008685628619622731,0.0,0.0,0.0,0.0,0.0
688503.SH,0.0008136496466681242,0.0814,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00976379576001749
0780.HK,0.0008081297203122659,0.0808,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00969755664374719,0.0,0.0
2333.HK,0.0008072567417478241,0.0807,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00968708090097389,0.0
6690.HK,0.0008044907316243442,0.0804,2,0.0,0.0,0.0,0.0,0.00571835493805233,0.0,0.0,0.0,0.0,0.0039355338414398,0.0,0.0
1898.HK,0.0008010890582003309,0.0801,1,0.0,0.00961306869840397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2057.HK,0.00079903453772845,0.0799,2,0.0,0.0,0.0,0.0,0.00572050146768373,0.0,0.0,0.0,0.0,0.00386791298505767,0.0,0.0
601138.SH,0.0007927010423731632,0.0793,1,0.0,0.0,0.0,0.0,0.0,0.0,0.009512412508477959,0.0,0.0,0.0,0.0,0.0
9863.HK,0.0007865397416679733,0.0787,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00943847690001568,0.0
300118.SZ,0.000772766618774244,0.0773,2,0.00031624081034950795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00895695861494142
688390.SH,0.0007680355055735149,0.0768,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00921642606688218
300776.SZ,0.0007631976421240867,0.0763,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00915837170548904
601579.SH,0.0007614788456697383,0.0761,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009137746148036861,0.0,0.0,0.0,0.0
601059.SH,0.0007609865307690778,0.0761,2,0.0,0.0,0.0,0.00818093916845336,0.0,0.0,0.000950899200775574,0.0,0.0,0.0,0.0,0.0
0220.HK,0.0007609212731827516,0.0761,1,0.0,0.00913105527819302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600199.SH,0.0007605829882042451,0.0761,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009126995858450941,0.0,0.0,0.0,0.0
002415.SZ,0.0007605809075989308,0.0761,2,0.004560602427031091,0.0,0.0,0.0,0.0,0.0,0.004566368464156079,0.0,0.0,0.0,0.0,0.0
000001.SZ,0.0007596968801526774,0.076,2,0.00417789248339516,0.0,0.0,0.0,0.0,0.0,0.00493847007843697,0.0,0.0,0.0,0.0,0.0
0762.HK,0.000750468709658395,0.075,2,0.0,0.0,0.0,0.0,0.00540920740809282,0.0,0.0,0.0,0.0,0.00359641710780792,0.0,0.0
0669.HK,0.0007460136565811848,0.0746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008952163878974219,0.0,0.0
1347.HK,0.0007457366683288858,0.0746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00894884001994663,0.0
000750.SZ,0.0007422354881050808,0.0742,1,0.0,0.0,0.0,0.00890682585726097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600369.SH,0.0007362798540752883,0.0736,1,0.0,0.0,0.0,0.00883535824890346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6990.HK,0.0007322517846405467,0.0732,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00878702141568656,0.0
600660.SH,0.00072313978759289,0.0723,2,0.00385403846835205,0.0,0.0,0.0,0.0,0.0,0.00482363898276263,0.0,0.0,0.0,0.0,0.0
603160.SH,0.0007216820142619116,0.0722,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00866018417114294,0.0,0.0,0.0
2388.HK,0.0007188386541673742,0.0719,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00862606385000849,0.0,0.0
0001.HK,0.0007163054569481657,0.0716,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00859566548337799,0.0,0.0
601990.SH,0.00070872044954527,0.0709,1,0.0,0.0,0.0,0.00850464539454324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002518.SZ,0.0007049458169166858,0.0705,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00845934980300023
002939.SZ,0.0007047500268587415,0.0705,1,0.0,0.0,0.0,0.008457000322304899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601222.SH,0.00069828141318533,0.0698,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837937695822396
0688.HK,0.0006935713951779791,0.0694,2,0.0,0.0,0.0,0.0,0.00490641533527559,0.0,0.0,0.0,0.0,0.0034164414068601602,0.0,0.0
002409.SZ,0.0006932662675623799,0.0693,2,0.0018093073769903801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00650988783375818,0.0,0.0,0.0
002865.SZ,0.0006871740736330717,0.0687,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008246088883596861
0002.HK,0.0006826573601707417,0.0683,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008191888322048901,0.0,0.0
1357.HK,0.0006787115229796374,0.0679,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008144538275755649,0.0
600909.SH,0.0006757892966746541,0.0676,1,0.0,0.0,0.0,0.00810947156009585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002352.SZ,0.0006618779663904375,0.0662,2,0.00375975185637748,0.0,0.0,0.0,0.0,0.0,0.00418278374030777,0.0,0.0,0.0,0.0,0.0
300476.SZ,0.0006597378695539841,0.066,1,0.00791685443464781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603919.SH,0.0006539759498104816,0.0654,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784771139772578,0.0,0.0,0.0,0.0
002461.SZ,0.0006468090900865308,0.0647,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007761709081038371,0.0,0.0,0.0,0.0
688525.SH,0.00064284132705909,0.0643,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00771409592470908,0.0,0.0,0.0
2313.HK,0.0006305953912182766,0.0631,2,0.0,0.0,0.0,0.0,0.00449373024393945,0.0,0.0,0.0,0.0,0.00307341445067987,0.0,0.0
600821.SH,0.0006277374655400958,0.0628,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075328495864811496
603185.SH,0.00062556536358321,0.0626,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00750678436299852
600155.SH,0.0006253415731281792,0.0625,1,0.0,0.0,0.0,0.0075040988775381505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002463.SZ,0.0006248694293617075,0.0625,2,0.00408770528933252,0.0,0.0,0.0,0.0,0.0,0.0034107278630079703,0.0,0.0,0.0,0.0,0.0
688036.SH,0.0006224644578262724,0.0622,2,0.00527068017249179,0.0,0.0,0.0,0.0,0.0,0.00219889332142348,0.0,0.0,0.0,0.0,0.0
002926.SZ,0.0006142477450334684,0.0614,1,0.0,0.0,0.0,0.00737097294040162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300827.SZ,0.0006141124623559925,0.0614,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0073693495482719095
600197.SH,0.0006095563504797466,0.061,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731467620575696,0.0,0.0,0.0,0.0
300373.SZ,0.0006066694304805116,0.0607,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072800331657661395,0.0,0.0,0.0
2319.HK,0.0006036115954732683,0.0604,2,0.0,0.0,0.0,0.0,0.0043054362708143,0.0,0.0,0.0,0.0,0.00293790287486492,0.0,0.0
3888.HK,0.0005917829906445833,0.0592,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007101395887735,0.0
1099.HK,0.00059121118924672,0.0591,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00156450777237318,0.00553002649858746,0.0
003022.SZ,0.0005909104641801625,0.0591,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00709092557016195
600104.SH,0.0005888858168258842,0.0589,2,0.0033451250161414597,0.0,0.0,0.0,0.0,0.0,0.0037215047857691503,0.0,0.0,0.0,0.0,0.0
600095.SH,0.0005876225576061616,0.0588,1,0.0,0.0,0.0,0.00705147069127394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0291.HK,0.0005856965416992825,0.0586,2,0.0,0.0,0.0,0.0,0.00421069357304668,0.0,0.0,0.0,0.0,0.0028176649273447102,0.0,0.0
601236.SH,0.0005833819441197092,0.0583,2,0.0,0.0,0.0,0.00654419080450106,0.0,0.0,0.00045639252493545,0.0,0.0,0.0,0.0,0.0
002027.SZ,0.00057710489443791,0.0577,2,0.00331174404171568,0.0,0.0,0.0,0.0,0.0,0.0036135146915392403,0.0,0.0,0.0,0.0,0.0
2018.HK,0.0005599051776126233,0.056,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00671886213135148,0.0
688032.SH,0.0005570454200341649,0.0557,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00668454504040998
688234.SH,0.0005567135830212625,0.0557,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066805629962551506,0.0,0.0,0.0
002241.SZ,0.0005517711645049258,0.0552,2,0.00313429780924179,0.0,0.0,0.0,0.0,0.0,0.0034869561648173198,0.0,0.0,0.0,0.0,0.0
688385.SH,0.0005447733453157132,0.0545,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065372801437885595,0.0,0.0,0.0
1519.HK,0.0005422900232204816,0.0542,1,0.0,0.0,0.0,0.0,0.00650748027864578,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601136.SH,0.0005418533275185784,0.0542,2,0.0,0.0,0.0,0.00598085789156542,0.0,0.0,0.000521382038657522,0.0,0.0,0.0,0.0,0.0
002500.SZ,0.0005386929368515949,0.0539,1,0.0,0.0,0.0,0.00646431524221914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600481.SH,0.00053670664716514,0.0537,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006440479765981681
9688.HK,0.000525563924934805,0.0526,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006306767099217661,0.0
000338.SZ,0.0005243483310681915,0.0524,2,0.0030356189637901296,0.0,0.0,0.0,0.0,0.0,0.00325656100902817,0.0,0.0,0.0,0.0,0.0
000425.SZ,0.0005232350961240866,0.0523,2,0.0028959459392191,0.0,0.0,0.0,0.0,0.0,0.00338287521426994,0.0,0.0,0.0,0.0,0.0
000661.SZ,0.0005074602235439591,0.0507,2,0.0033196500619744104,0.0,0.0,0.0,0.0,0.0,0.0027698726205531,0.0,0.0,0.0,0.0,0.0
000686.SZ,0.0005056450068431399,0.0506,1,0.0,0.0,0.0,0.006067740082117679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0763.HK,0.0005013834191143324,0.0501,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00601660102937199,0.0
300014.SZ,0.0005001641120120141,0.05,2,0.0032719211248568502,0.0,0.0,0.0,0.0,0.0,0.0027300482192873197,0.0,0.0,0.0,0.0,0.0
1548.HK,0.0004942021535411983,0.0494,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00593042584249438,0.0
002050.SZ,0.0004931609427147441,0.0493,2,0.0028013665116793903,0.0,0.0,0.0,0.0,0.0,0.0031165648008975397,0.0,0.0,0.0,0.0,0.0
600183.SH,0.0004912118279237375,0.0491,2,0.00321335801182916,0.0,0.0,0.0,0.0,0.0,0.00268118392325569,0.0,0.0,0.0,0.0,0.0
000792.SZ,0.0004897994544601783,0.049,2,0.0029369401183384804,0.0,0.0,0.0,0.0,0.0,0.00294065333518366,0.0,0.0,0.0,0.0,0.0
601006.SH,0.0004896401228137941,0.049,2,0.0027100080553562,0.0,0.0,0.0,0.0,0.0,0.00316567341840933,0.0,0.0,0.0,0.0,0.0
601375.SH,0.0004866103333753733,0.0487,1,0.0,0.0,0.0,0.00583932400050448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603290.SH,0.00048164811803416664,0.0482,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577977741641,0.0,0.0,0.0
688408.SH,0.00046690318882339,0.0467,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00560283826588068
0027.HK,0.00046403933827893413,0.0464,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00556847205934721,0.0,0.0
1177.HK,0.00045914018655488745,0.0459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005509682238658649,0.0,0.0
1658.HK,0.00045913989832458915,0.0459,1,0.0,0.0,0.0,0.0,0.00550967877989507,0.0,0.0,0.0,0.0,0.0,0.0,0.0
002670.SZ,0.0004535624033669183,0.0454,1,0.0,0.0,0.0,0.00544274884040302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603288.SH,0.00045293757855309166,0.0453,2,0.00241397151900124,0.0,0.0,0.0,0.0,0.0,0.00302127942363586,0.0,0.0,0.0,0.0,0.0
603799.SH,0.0004495837069132516,0.045,2,0.00294103953625042,0.0,0.0,0.0,0.0,0.0,0.0024539649467086,0.0,0.0,0.0,0.0,0.0
000977.SZ,0.0004488828013299725,0.0449,2,0.0020183776904992203,0.0,0.0,0.0,0.0,0.0,0.00336821592546045,0.0,0.0,0.0,0.0,0.0
600415.SH,0.0004484636556969908,0.0448,2,0.00263416882398534,0.0,0.0,0.0,0.0,0.0,0.00274739504437855,0.0,0.0,0.0,0.0,0.0
688147.SH,0.00044360245874042995,0.0444,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005323229504885159
3328.HK,0.0004426478879799683,0.0443,1,0.0,0.0,0.0,0.0,0.00531177465575962,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2577.HK,0.00043822105259815416,0.0438,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00525865263117785,0.0
0011.HK,0.0004367671438085492,0.0437,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052412057257025906,0.0,0.0
0522.HK,0.0004345861607659617,0.0435,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052150339291915405,0.0
300433.SZ,0.00043427530112229916,0.0434,2,0.00284089661297308,0.0,0.0,0.0,0.0,0.0,0.00237040700049451,0.0,0.0,0.0,0.0,0.0
2400.HK,0.0004337009798534591,0.0434,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052044117582415094,0.0
002028.SZ,0.0004313210473731675,0.0431,2,0.00282157078567394,0.0,0.0,0.0,0.0,0.0,0.00235428178280407,0.0,0.0,0.0,0.0,0.0
601456.SH,0.0004256526674233824,0.0426,1,0.0,0.0,0.0,0.005107832009080589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600570.SH,0.00042480753971039495,0.0425,2,0.00226404994965036,0.0,0.0,0.0,0.0,0.0,0.0028336405268743797,0.0,0.0,0.0,0.0,0.0
600436.SH,0.0004221264373432675,0.0422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.00506551724811921,0.0,0.0,0.0,0.0,0.0
000012.SZ,0.00042207890298583085,0.0422,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00506494683582997
